test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,2,avg,0.058886,0.12,0.24,0.48,0.97,1.95,3.83,7.59,15.37,30.57,41.74,42.03,48.57,60.66,61.34,69.27,76.45,81.27,82.31,83.5,84.17,84.39,84.58
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,3,avg,0.059635,0.12,0.24,0.49,0.97,1.94,3.83,7.77,15.53,29.62,41.89,42.14,48.33,52.47,61.46,69.71,76.15,80.64,82.52,83.67,84.07,84.34,84.53
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,0,avg,0.059651,0.12,0.24,0.48,0.96,1.92,3.84,7.71,15.31,29.94,53.9,55.1,56.66,76.87,88.51,99.87,104.83,108.57,110.08,110.91,111.37,111.59,111.67
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,1,avg,0.057838,0.12,0.24,0.48,0.95,1.9,3.82,7.63,15.55,30.67,53.69,54.54,55.62,76.56,88.92,100.03,105.08,108.71,110.15,110.96,111.37,111.58,111.67
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,2,avg,0.056306,0.11,0.23,0.45,0.9,1.82,3.61,7.21,14.36,28.23,41.82,42.14,45.88,60.75,64.27,73.23,78.45,80.78,83.18,83.85,84.27,84.54,84.6
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,3,avg,0.058364,0.12,0.24,0.48,0.95,1.87,3.77,7.49,15.03,29.67,41.68,42.14,49.11,61.16,63.34,73.54,78.53,81.15,82.55,83.81,84.32,84.44,84.58
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,0,avg,0.059867,0.12,0.25,0.49,0.98,1.92,3.93,7.84,15.64,31.13,62.63,126.21,200.95,204.68,205.4,205.5,205.68,205.73,205.76,205.77,205.78,200.17,168.83
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,1,avg,0.059745,0.12,0.24,0.49,0.97,1.96,3.93,7.87,15.9,31.58,62.08,135.21,201.43,204.5,205.37,205.62,205.66,205.73,205.74,205.77,205.79,200.58,168.82
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,2,avg,0.059894,0.12,0.25,0.49,0.98,1.97,3.92,7.86,15.7,31.34,42.14,33.66,51.92,61.2,75.84,77.77,81.19,83.23,83.96,84.32,84.56,84.6,84.66
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,3,avg,0.054614,0.12,0.24,0.47,0.96,1.9,3.78,7.56,15.18,29.3,42.22,25.25,49.05,68.32,72.65,78.54,82.31,82.87,83.92,84.34,84.53,84.62,84.67
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,0,avg,0.060163,0.12,0.25,0.49,0.99,1.96,3.93,7.89,15.76,31.48,61.16,126.14,198.83,201.96,202.54,202.77,202.84,202.91,202.89,202.96,202.99,197.71,169.95
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,1,avg,0.062325,0.13,0.26,0.51,1.02,2.03,4.07,8.24,16.66,32.2,67.25,140.78,198.81,201.84,202.51,202.77,202.82,202.87,202.95,202.9,202.91,197.38,169.98
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,2,avg,0.055049,0.12,0.23,0.47,0.93,1.87,3.74,7.48,14.99,29.79,42.14,21.98,59.18,66.94,76.59,79.5,81.61,83.34,83.94,84.37,84.58,84.64,84.67
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,3,avg,0.059916,0.12,0.25,0.49,0.98,1.97,3.92,7.86,15.66,31.16,42.13,22.33,53.01,62.43,73.97,78.74,81.46,83.48,83.9,84.33,84.46,84.63,84.66
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,0,avg,0.058705,0.12,0.25,0.49,0.98,1.98,3.93,7.85,15.81,30.46,55.26,54.4,74.73,88.4,99.7,104.95,108.66,110.11,110.94,111.36,111.58,111.67,111.73
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,1,avg,0.061909,0.13,0.25,0.51,1.01,2.03,4.01,8.24,16.64,31.76,55.25,57.6,76.81,88.66,99.8,104.87,108.51,110.06,110.9,111.37,111.58,111.67,111.73
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,2,avg,0.059911,0.12,0.25,0.49,0.99,1.96,3.93,7.81,15.73,31.31,41.97,22.02,59.24,67.86,72.85,77.15,81.37,82.85,83.9,84.3,84.51,84.64,84.63
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,3,avg,0.059653,0.12,0.25,0.49,0.98,1.97,3.94,7.83,15.74,30.48,42.1,21.83,51.72,62.01,73.37,78.68,81.11,82.78,83.93,84.26,84.49,84.61,84.65
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,0,avg,0.059458,0.12,0.25,0.49,0.99,1.98,3.92,7.87,15.75,30.44,55.22,53.15,75.28,88.71,100.14,105.1,108.7,110.12,110.96,111.36,111.58,111.68,111.74
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,1,avg,0.060695,0.12,0.25,0.5,1.0,2.0,3.98,7.94,16.27,30.83,55.26,56.36,76.0,88.36,99.61,104.75,108.54,110.06,110.92,111.35,111.58,111.68,111.37
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,2,avg,0.059463,0.12,0.25,0.49,0.98,1.98,3.93,7.85,15.78,30.47,42.13,21.87,60.66,63.07,72.39,78.14,80.8,83.15,84.01,84.27,84.46,84.63,84.65
