test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,0,3,peak,0.05625,0.11,0.22,0.45,0.9,1.78,3.56,6.95,13.41,25.32,44.31,79.53,116.47,145.49,175.96,189.32,201.18,201.23,201.22,201.31,201.28,201.3,201.3
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,1,0,peak,0.0599,0.12,0.24,0.48,0.96,1.89,3.73,7.27,14.16,26.75,45.79,79.79,117.31,147.31,173.68,185.36,195.63,195.86,195.87,195.86,195.88,195.87,195.87
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.06,0.12,0.24,0.48,0.95,1.89,3.76,7.3,14.16,26.52,45.57,79.53,117.21,147.16,173.63,185.39,195.72,195.87,195.87,195.89,195.87,195.86,195.87
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.059701,0.12,0.24,0.48,0.95,1.89,3.76,7.3,14.16,26.52,45.68,79.28,117.12,146.94,173.68,185.33,195.7,195.84,195.87,195.87,195.87,195.86,195.87
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.06,0.12,0.24,0.48,0.94,1.89,3.76,7.26,13.96,26.71,45.74,79.97,117.4,146.87,173.68,185.3,195.71,195.87,195.89,195.87,195.87,195.87,195.87
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.053973,0.11,0.22,0.44,0.87,1.73,3.39,6.65,12.93,24.54,43.52,79.71,111.88,139.18,167.71,179.77,190.45,190.5,190.59,190.57,190.58,190.59,190.59
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.054135,0.11,0.22,0.44,0.88,1.73,3.41,6.64,12.94,24.48,43.68,79.79,111.62,138.52,167.66,179.63,190.37,190.45,190.51,190.51,190.51,190.52,190.51
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.054628,0.11,0.22,0.44,0.88,1.73,3.39,6.65,12.91,24.48,43.57,79.79,111.71,139.04,167.56,179.69,190.03,190.4,190.49,190.49,190.48,190.51,190.58
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,2,3,peak,0.053651,0.11,0.22,0.44,0.87,1.74,3.41,6.65,12.93,24.51,43.73,79.88,111.62,138.98,167.42,179.74,190.28,190.55,190.57,190.59,190.58,190.59,190.59
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.054054,0.11,0.22,0.43,0.87,1.73,3.41,6.63,12.87,24.38,43.94,79.62,111.54,139.17,167.09,179.2,189.84,189.93,189.98,189.99,189.95,189.99,189.98
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,3,1,peak,0.053973,0.11,0.22,0.44,0.88,1.74,3.35,6.63,13.0,24.45,43.52,79.62,111.46,138.72,167.18,179.17,189.88,189.91,189.99,189.99,189.96,189.98,189.98
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.054711,0.11,0.22,0.44,0.88,1.73,3.41,6.62,12.87,24.41,43.57,79.28,111.46,138.71,167.18,179.2,189.81,189.84,189.99,189.98,189.98,189.98,189.99
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.054135,0.11,0.22,0.44,0.87,1.73,3.41,6.63,12.93,24.45,43.78,80.23,111.71,138.65,167.18,179.11,189.85,189.97,190.01,189.97,189.96,189.99,189.99
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.081264,0.16,0.33,0.65,1.32,2.61,5.25,10.47,20.9,41.61,81.38,139.11,146.58,171.16,193.01,208.97,209.21,209.31,209.39,209.41,209.32,209.45,209.37
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.0847,0.17,0.34,0.67,1.37,2.74,5.45,10.92,21.48,44.63,83.78,148.35,146.58,170.96,206.88,208.86,209.19,209.32,209.35,209.39,208.93,209.44,209.44
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.078261,0.16,0.31,0.64,1.24,2.54,4.9,10.1,19.86,40.16,77.94,140.43,145.56,170.86,192.75,208.9,209.16,209.25,209.38,209.42,209.36,209.44,209.34
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,0,3,peak,0.080178,0.16,0.33,0.65,1.3,2.55,5.18,10.04,20.57,39.81,79.97,144.0,146.0,170.67,192.94,208.75,209.12,209.32,209.35,209.39,209.11,209.4,209.43
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,1,0,peak,0.079823,0.16,0.33,0.66,1.31,2.59,5.24,10.24,20.95,40.24,81.74,143.16,146.0,169.2,188.32,202.41,202.69,202.85,202.88,202.89,202.92,202.93,202.92
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.082752,0.17,0.34,0.67,1.3,2.7,5.25,10.72,21.28,43.47,86.54,147.75,146.57,169.2,188.68,202.4,202.67,202.79,202.89,202.9,202.92,202.55,202.88
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.079823,0.16,0.33,0.66,1.3,2.61,5.05,10.38,20.34,41.7,79.28,143.72,146.29,168.81,201.86,202.45,202.71,202.78,202.87,202.84,202.93,202.93,202.91
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.081448,0.16,0.33,0.66,1.31,2.64,5.19,10.54,20.48,41.89,82.47,147.16,146.29,168.62,188.56,202.41,202.69,202.83,202.9,202.91,202.93,202.77,202.85
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.080537,0.16,0.33,0.65,1.28,2.6,5.06,10.45,20.34,41.61,81.92,121.46,140.03,162.49,184.78,197.66,197.75,198.04,198.1,198.1,198.13,198.07,198.14
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.082192,0.17,0.34,0.68,1.36,2.72,5.41,10.77,21.63,43.99,82.84,145.13,140.03,163.48,182.83,197.5,197.81,197.5,198.0,198.03,198.03,198.06,198.06
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.077419,0.16,0.31,0.64,1.28,2.55,5.11,9.97,20.39,39.38,79.79,136.28,140.17,162.49,196.53,197.66,197.91,198.05,198.07,198.09,198.13,198.14,198.1
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,2,3,peak,0.080712,0.16,0.33,0.66,1.32,2.62,5.1,10.33,20.12,41.05,81.55,136.53,140.3,162.75,186.0,197.69,197.91,198.02,198.08,198.08,198.07,198.12,198.13
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.078775,0.16,0.32,0.63,1.28,2.51,5.09,9.93,20.3,39.81,79.45,139.37,139.37,162.22,183.23,197.06,197.27,197.36,197.0,197.46,197.48,197.48,197.41
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,3,1,peak,0.083527,0.17,0.33,0.67,1.36,2.7,5.42,10.57,21.58,42.97,82.47,143.72,139.9,161.86,183.63,197.07,197.23,197.34,197.44,197.46,197.49,197.48,197.48
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.079295,0.16,0.32,0.64,1.29,2.55,5.11,10.17,20.57,40.6,80.49,142.05,140.3,162.13,196.14,197.0,197.2,197.4,197.41,197.14,197.47,197.49,197.23
ib_read_bw,9000,2,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.079465,0.16,0.32,0.65,1.3,2.55,5.18,10.1,20.57,40.33,81.02,145.13,139.76,162.84,196.4,197.0,197.18,197.36,197.42,197.32,197.43,197.46,197.48
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.081448,0.17,0.33,0.66,1.32,2.62,5.25,10.4,20.99,41.8,82.84,158.21,180.93,207.39,208.86,209.05,209.27,209.4,209.42,209.44,209.43,209.46,196.06
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.0847,0.17,0.34,0.68,1.36,2.77,5.47,11.0,22.0,45.07,91.7,173.89,181.6,208.12,208.79,209.23,209.23,209.39,209.39,209.44,209.41,209.45,196.63
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.080899,0.16,0.33,0.65,1.3,2.6,5.15,10.4,20.8,41.7,82.1,156.87,182.04,207.1,208.86,209.04,209.31,209.36,209.39,209.41,209.45,209.45,196.08
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,0,3,peak,0.080899,0.16,0.33,0.65,1.32,2.64,5.27,10.54,21.09,41.89,82.65,162.75,179.82,206.09,208.86,209.15,209.3,209.39,209.43,209.44,209.46,209.44,197.04
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,0,peak,0.081448,0.16,0.33,0.66,1.31,2.64,5.25,10.47,20.85,41.7,81.56,159.24,177.02,200.89,202.41,202.65,202.83,202.86,202.95,202.93,202.96,202.97,193.1
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.085919,0.17,0.35,0.69,1.39,2.8,5.57,11.08,22.15,45.85,94.04,171.86,179.17,200.62,202.41,202.65,202.83,202.85,202.92,202.94,202.95,202.96,193.15
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.081448,0.16,0.33,0.66,1.32,2.66,5.28,10.59,21.19,42.08,83.21,156.54,177.87,200.48,202.4,202.72,202.85,202.92,202.9,202.95,202.96,202.98,193.24
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.08238,0.17,0.34,0.67,1.34,2.68,5.33,10.67,21.28,42.47,83.78,158.9,178.95,200.89,202.41,202.72,202.85,202.89,202.91,202.93,202.95,202.96,193.28
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.081818,0.17,0.33,0.67,1.33,2.65,5.27,10.57,21.14,42.18,82.65,159.24,171.66,196.48,197.6,197.89,198.03,198.08,198.11,198.16,198.15,198.15,187.2
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.08238,0.17,0.34,0.67,1.33,2.69,5.33,10.74,21.33,43.78,89.04,163.84,173.48,196.22,197.53,197.7,197.93,197.99,198.05,198.06,198.07,198.07,187.92
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.079823,0.16,0.32,0.63,1.28,2.54,5.09,10.13,20.39,40.51,80.67,157.88,172.87,195.82,197.6,197.96,198.04,198.08,198.12,198.13,198.16,198.16,188.2
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,2,3,peak,0.07947,0.16,0.32,0.64,1.29,2.58,5.13,10.31,20.43,40.78,80.31,155.54,170.86,196.09,197.53,197.76,197.93,197.96,198.03,198.04,198.05,198.09,188.21
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.080357,0.16,0.32,0.65,1.3,2.59,5.21,10.33,20.71,41.23,81.2,156.2,171.86,195.95,197.0,197.23,197.39,197.43,197.48,197.49,197.51,197.52,186.2
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,1,peak,0.085919,0.17,0.35,0.7,1.39,2.79,5.53,11.08,22.21,45.62,92.62,164.57,173.07,195.69,197.0,197.27,197.38,197.44,197.49,197.5,197.51,197.52,186.4
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.081074,0.16,0.33,0.66,0.9,1.82,3.59,7.26,14.42,28.8,57.96,115.58,170.46,195.95,196.99,197.16,197.39,197.43,197.48,197.5,197.5,197.52,185.93
ib_read_bw,9000,4,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.082192,0.17,0.33,0.65,1.32,2.61,5.26,10.52,20.99,41.7,83.02,155.87,171.86,195.31,197.0,197.2,197.38,197.44,197.48,197.48,197.52,197.52,186.07
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.077586,0.16,0.33,0.66,1.32,2.63,5.26,10.5,20.99,41.8,83.4,163.12,205.94,208.27,209.16,209.19,209.36,209.37,209.42,209.46,209.45,205.28,171.22
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.085511,0.17,0.35,0.7,1.39,2.79,5.54,11.1,22.1,45.85,94.77,197.13,207.1,208.57,209.08,209.27,209.36,209.42,209.45,209.45,209.46,204.07,171.23
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.082005,0.17,0.33,0.67,1.34,2.67,5.32,10.62,21.23,42.08,83.97,163.84,205.94,208.27,209.08,209.31,209.36,209.38,209.42,209.45,209.46,203.3,171.21
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,0,3,peak,0.081264,0.17,0.33,0.67,1.33,2.66,5.28,10.69,21.14,42.28,83.97,164.94,205.94,208.27,209.08,209.31,209.34,209.39,209.45,209.46,209.47,204.24,171.16
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,0,peak,0.077253,0.16,0.32,0.63,1.27,2.52,5.01,10.02,19.99,40.33,79.79,156.2,199.8,202.27,202.62,202.83,202.88,202.88,202.96,202.95,202.93,197.78,169.96
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.085714,0.18,0.35,0.7,1.4,2.8,5.58,11.13,22.31,45.97,94.52,192.0,200.35,202.13,202.62,202.83,202.84,202.87,202.92,202.93,202.94,197.36,170.04
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.079823,0.16,0.33,0.65,1.31,2.62,5.22,10.33,20.85,41.51,82.65,163.84,199.53,202.13,202.62,202.79,202.85,202.88,202.95,202.97,202.98,197.63,169.93
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.081813,0.17,0.33,0.67,1.33,2.67,5.31,10.64,21.09,42.18,83.59,163.12,200.08,201.86,202.62,202.79,202.9,202.93,202.95,202.97,203.01,198.52,169.94
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.082192,0.17,0.34,0.67,1.32,2.69,5.31,10.69,21.24,42.67,83.97,164.2,195.05,197.27,197.85,198.05,198.08,198.19,198.16,198.15,198.21,193.59,163.84
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.085511,0.17,0.35,0.69,1.4,2.8,5.55,11.05,22.21,45.62,95.01,187.13,196.09,197.27,197.93,198.13,198.13,198.16,198.23,198.16,198.18,193.6,163.76
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.081264,0.17,0.33,0.67,1.32,2.66,5.28,10.62,21.24,41.99,83.78,160.98,195.56,197.53,197.93,198.06,198.11,198.22,198.24,198.15,198.21,193.96,163.82
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,2,3,peak,0.081627,0.17,0.33,0.66,1.33,2.64,5.31,10.59,21.19,42.28,84.16,162.4,195.82,197.52,197.93,198.06,198.11,198.13,198.24,198.18,198.17,194.52,163.87
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.07947,0.16,0.32,0.65,1.3,2.58,5.11,10.31,20.76,41.05,82.1,162.75,193.77,196.61,197.27,197.4,197.4,197.51,197.52,197.55,197.55,192.2,163.57
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,1,peak,0.085511,0.17,0.35,0.7,1.39,2.77,5.54,11.08,22.1,45.18,94.52,185.71,195.05,196.87,197.2,197.46,197.45,197.51,197.59,197.55,197.53,193.33,163.55
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.081818,0.17,0.33,0.67,1.34,2.68,5.31,10.64,21.33,42.47,84.36,162.75,195.05,196.87,197.33,197.43,197.51,197.51,197.61,197.52,197.53,192.14,163.5
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.080178,0.16,0.33,0.65,1.3,2.6,5.21,10.4,20.76,41.51,82.1,160.63,194.79,196.48,197.27,197.5,197.45,197.55,197.56,197.52,197.55,192.42,163.52
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.08238,0.17,0.34,0.67,1.33,2.67,5.35,10.72,21.43,42.87,85.33,170.67,207.98,208.71,209.22,209.27,209.34,209.41,209.44,209.45,191.95,171.03,171.03
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.085511,0.18,0.35,0.7,1.4,2.8,5.58,11.21,22.42,46.2,96.76,202.55,208.27,209.01,209.23,209.27,209.36,209.42,209.43,209.45,192.74,171.04,171.04
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.081448,0.17,0.33,0.66,1.32,2.64,5.28,10.54,21.14,41.89,83.78,167.18,207.98,208.86,209.23,209.31,209.34,209.41,209.43,209.45,192.25,171.04,170.99
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,3,peak,0.081264,0.17,0.33,0.66,1.32,2.64,5.24,10.57,21.14,41.99,82.65,167.94,207.68,208.86,209.23,209.31,209.34,209.39,209.44,209.45,192.54,171.02,170.96
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,0,peak,0.078431,0.16,0.32,0.64,1.27,2.56,5.07,10.19,20.43,40.51,81.02,159.58,201.44,202.41,202.76,202.83,202.85,202.9,202.92,202.93,189.71,169.9,169.94
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.086331,0.18,0.35,0.71,1.41,2.82,5.61,11.16,22.21,46.08,95.01,198.19,201.99,202.55,202.76,202.79,202.86,202.88,202.92,202.95,189.75,169.92,169.95
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.078775,0.16,0.32,0.64,1.28,2.57,5.12,10.22,20.43,40.87,81.2,159.58,201.72,202.41,202.69,202.79,202.83,202.92,202.94,202.94,189.99,169.97,169.94
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.080717,0.16,0.33,0.66,1.32,2.62,5.24,10.43,21.04,41.99,83.59,166.81,201.44,202.41,202.76,202.79,202.85,202.93,202.93,202.93,189.65,169.96,169.94
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.077922,0.16,0.31,0.63,1.26,2.54,5.05,10.13,20.21,40.16,80.14,159.58,196.61,197.79,198.06,198.13,198.16,198.19,198.22,198.2,185.05,163.75,163.74
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.083916,0.17,0.34,0.69,1.37,2.74,5.46,10.89,21.84,44.96,91.7,193.01,197.13,197.79,198.06,198.09,198.16,198.19,198.22,198.21,184.9,163.74,163.74
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.081256,0.17,0.33,0.66,1.32,2.65,5.31,10.62,21.19,42.37,84.16,165.31,196.87,197.79,198.05,198.03,198.16,198.19,198.23,198.2,184.48,163.68,163.71
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,3,peak,0.078947,0.16,0.32,0.64,1.28,2.55,5.14,10.24,20.39,40.87,81.74,163.12,196.86,197.66,198.06,198.09,198.14,198.19,198.21,198.25,185.4,163.72,163.73
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.08,0.16,0.33,0.65,1.3,2.58,5.19,10.38,20.8,41.42,82.29,164.2,196.09,197.0,197.4,197.46,197.5,197.57,197.59,197.56,185.07,163.45,163.46
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,1,peak,0.084309,0.17,0.34,0.69,1.38,2.76,5.49,10.95,21.84,44.85,94.04,192.5,196.35,197.13,197.33,197.46,197.51,197.58,197.58,197.55,184.99,163.5,163.46
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.08238,0.17,0.34,0.67,1.34,2.69,5.35,10.72,21.43,42.77,84.94,169.1,195.82,197.13,197.4,197.46,197.5,197.57,197.56,197.6,184.49,163.51,163.49
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.082759,0.17,0.34,0.67,1.34,2.69,5.36,10.72,21.48,42.57,84.94,166.05,196.09,197.13,197.46,197.46,197.48,197.56,197.58,197.56,185.11,163.45,163.47
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.080537,0.17,0.33,0.67,1.32,2.65,5.32,10.59,21.19,42.37,84.16,169.88,208.57,209.16,209.23,209.12,209.27,209.24,209.25,186.55,171.29,171.22,171.21
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.081448,0.17,0.33,0.67,1.35,2.69,5.36,10.72,21.43,43.68,89.04,199.26,208.57,209.16,209.23,209.12,209.25,209.25,209.3,186.8,171.28,171.22,171.24
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.077088,0.16,0.32,0.63,1.27,2.54,5.06,10.15,20.25,40.51,79.45,162.04,208.57,209.15,209.23,209.19,209.23,209.3,209.27,186.57,171.24,171.19,171.2
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,3,peak,0.082005,0.17,0.34,0.68,1.35,2.69,5.4,10.79,21.58,43.07,85.73,171.86,208.57,209.01,209.01,209.16,209.23,209.24,209.29,186.75,171.26,171.24,171.2
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,0,peak,0.079295,0.16,0.33,0.65,1.31,2.62,5.21,10.43,20.85,41.51,83.03,166.81,201.99,202.55,202.76,202.65,202.76,202.8,202.83,184.19,170.19,170.13,170.16
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.083527,0.17,0.35,0.69,1.38,2.76,5.49,11.02,22.0,45.18,94.04,199.8,202.27,202.55,202.69,202.72,202.76,202.8,202.82,183.97,170.21,170.13,170.15
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.081818,0.17,0.34,0.67,1.34,2.68,5.36,10.72,21.48,42.87,85.33,171.46,202.27,202.55,202.76,202.62,202.74,202.81,202.81,184.15,170.17,170.13,170.14
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.077088,0.16,0.32,0.64,1.27,2.54,5.07,10.15,20.3,40.51,79.11,162.04,202.27,202.55,202.76,202.65,202.74,202.78,202.8,184.17,170.17,170.13,170.15
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.081264,0.17,0.34,0.67,1.35,2.7,5.37,10.77,21.48,42.87,84.16,171.46,197.4,197.79,197.79,197.86,197.89,197.92,198.0,179.02,164.04,164.02,164.0
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.059504,0.12,0.24,0.49,0.97,1.95,3.9,7.78,15.73,31.51,63.89,132.6,197.13,197.79,198.06,198.03,197.98,198.01,198.05,178.62,164.02,163.99,164.01
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.078603,0.16,0.32,0.64,1.29,2.59,5.15,10.29,20.62,41.23,80.84,164.94,197.4,197.79,198.13,197.93,197.99,198.04,198.01,178.72,164.05,164.02,164.01
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,3,peak,0.077253,0.16,0.32,0.63,1.27,2.55,5.05,10.11,20.25,40.51,80.84,158.89,197.4,197.79,198.06,197.89,198.01,198.04,198.07,178.96,164.05,164.0,164.01
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.080717,0.17,0.33,0.66,1.33,2.67,5.28,10.62,21.24,42.37,84.16,169.49,196.6,197.27,197.07,197.3,197.35,197.36,197.42,178.35,163.75,163.71,163.7
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,1,peak,0.085308,0.18,0.35,0.7,1.41,2.82,5.62,11.16,22.37,46.31,95.75,195.56,197.13,197.27,197.4,197.27,197.33,197.36,197.39,178.24,163.76,163.73,163.72
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.080357,0.17,0.33,0.66,1.33,2.65,5.28,10.54,21.19,42.08,84.16,168.71,196.87,197.27,197.39,197.3,197.35,197.36,197.39,178.31,163.74,163.68,163.72
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.077586,0.16,0.32,0.64,1.28,2.56,5.06,10.22,20.34,40.69,79.79,163.48,196.87,197.27,197.4,197.27,197.38,197.41,197.37,178.47,163.78,163.72,163.7
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,0,0,avg,0.055499,0.062007,0.22,0.24,0.53,1.81,3.56,6.89,7.96,24.22,26.96,51.51,80.89,111.56,148.04,168.37,193.23,197.31,195.75,198.54,199.83,201.36,201.37
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,0,1,avg,0.055966,0.11,0.23,0.46,0.49,0.99,3.56,3.81,7.58,14.53,43.24,51.83,80.89,113.1,148.18,175.99,192.75,201.29,201.34,201.36,201.35,200.59,201.23
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,0,2,avg,0.053686,0.064024,0.12,0.25,0.5,0.98,3.56,6.7,13.36,25.3,29.14,51.44,80.79,139.2,160.7,175.95,185.24,189.76,195.53,198.29,199.85,200.65,201.37
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,0,3,avg,0.055527,0.064793,0.13,0.24,0.5,0.99,3.39,6.86,13.55,25.41,27.96,51.57,80.92,113.48,148.03,168.93,185.24,192.42,195.4,198.35,199.94,200.59,201.38
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,1,0,avg,0.058622,0.061316,0.24,0.47,0.93,1.83,3.76,7.21,14.06,26.76,45.59,79.85,114.2,143.44,171.32,183.42,194.82,193.92,192.03,193.99,193.29,193.2,194.9
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,1,1,avg,0.057956,0.066006,0.23,0.47,0.94,1.8,3.62,7.06,13.7,26.67,45.53,78.57,117.09,146.82,173.6,169.31,195.73,193.92,193.96,193.98,193.64,191.66,192.28
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,1,2,avg,0.058718,0.066632,0.24,0.47,0.94,1.83,3.62,7.04,13.74,25.22,44.83,78.61,114.77,143.83,171.46,183.34,195.69,195.8,191.3,195.84,192.21,191.77,192.32
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,1,3,avg,0.058433,0.065082,0.23,0.47,0.94,1.83,3.74,7.05,14.1,25.83,45.77,79.07,117.25,147.0,173.58,185.31,188.14,193.95,193.98,192.99,193.69,193.09,193.45
ib_read_bw,9000,1,mocr4pcc04u16,mocr4pcc04u15,2,0,avg,0.052247,0.052619,0.11,0.22,0.44,0.88,1.7,3.57,12.68,23.86,43.7,78.39,81.37,54.06,63.43,67.9,101.93,143.59,186.76,171.51,180.96,185.39,187.83
