path,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units,trial
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_2_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,2,eno7np0,22.8,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_32_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,32,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_32_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,32,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_32_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,32,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_32_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,32,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_32_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,32,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_32_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,32,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_4_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,4,eno6np0,57.6,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_4_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,4,eno6np0,55.2,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_4_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,4,eno6np0,56.4,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_4_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,4,eno7np0,45.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_4_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,4,eno7np0,43.7,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_4_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,4,eno7np0,44.5,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_64_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,64,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_64_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,64,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_64_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,64,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_64_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,64,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_64_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,64,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_64_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,64,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_8_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,8,eno6np0,110,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_8_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,8,eno6np0,110,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_8_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,8,eno6np0,111,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_8_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,8,eno7np0,98.6,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_8_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,8,eno7np0,93.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.24_9000_512K_0_0_8_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.216.24,9000,512K,0,0,8,eno7np0,80.9,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_128_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,128,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_128_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,128,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_128_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,128,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_128_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,128,eno7np0,225,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_128_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,128,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_128_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,128,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_16_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,16,eno6np0,210,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_16_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,16,eno6np0,205,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_16_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,16,eno6np0,214,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_16_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,16,eno7np0,153,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_16_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,16,eno7np0,158,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_16_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,16,eno7np0,170,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_1_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,1,eno6np0,14.3,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_1_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,1,eno6np0,14.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_1_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,1,eno6np0,15.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_1_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,1,eno7np0,12.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_1_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,1,eno7np0,12.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_1_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,1,eno7np0,12.0,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_2_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,2,eno6np0,28.7,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_2_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,2,eno6np0,29.8,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_2_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,2,eno6np0,28.6,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_2_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,2,eno7np0,22.9,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_2_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,2,eno7np0,22.2,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_2_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,2,eno7np0,22.6,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_32_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,32,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_32_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,32,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_32_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,32,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_32_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,32,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_32_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,32,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_32_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,32,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_4_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,4,eno6np0,52.6,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_4_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,4,eno6np0,55.7,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_4_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,4,eno6np0,56.9,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_4_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,4,eno7np0,40.2,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_4_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,4,eno7np0,39.9,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_4_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,4,eno7np0,44.2,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_64_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,64,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_64_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,64,eno6np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_64_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,64,eno6np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_64_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,64,eno7np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_64_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,64,eno7np0,227,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_64_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,64,eno7np0,226,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_8_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,8,eno6np0,107,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_8_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_1.log,1,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,8,eno6np0,108,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_8_eno6np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_2.log,2,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,8,eno6np0,105,Gbits/sec
2node-jumbomtu-eno6np0-01-05-25-1746073601/iperf_tcp_clt_192.168.216.25_9000_1024K_0_0_8_eno7np0_mocr4pcc02u25-debug-fvmkj_mocr4pcc02u24-debug-sdqkd_0.log,0,mocr4pcc02u25-debug-fvmkj,mocr4pcc02u24-debug-sdqkd,tcp,clt,192.168.216.25,9000,1024K,0,0,8,eno7np0,72.4,Gbits/sec
