path,trial,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_33.log,33,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,183,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_34.log,34,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,191,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_35.log,35,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,192,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_36.log,36,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,221,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_37.log,37,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,220,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_38.log,38,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,179,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_39.log,39,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,184,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_3.log,3,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,190,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_40.log,40,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,216,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_41.log,41,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,221,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_42.log,42,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,204,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_43.log,43,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,218,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_44.log,44,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,194,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_45.log,45,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,202,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_46.log,46,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,214,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_47.log,47,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,218,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_48.log,48,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,221,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_49.log,49,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,200,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_4.log,4,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,188,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_50.log,50,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,209,Gbits/sec
