Log Path,IB HCA Port,NCCL OOB Port,GLOO TCP Port,Master Port,Log Name,X4 MTU,X8 MTU,Nodes,Communication Type,Grad Accum,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,5,14221.29,562.34,537.99,532.35,540.93,544.26,545.44,538.71,541.42,537.01
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,6,13978.51,653.93,611.98,617.32,613.2,615.29,620.18,622.14,625.85,637.39
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,7,15122.88,710.42,698.4,671.38,728.67,686.42,693.44,681.13,693.21,699.81
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,8,14083.11,788.34,768.11,773.45,782.6,814.18,766.1,753.28,760.98,762.89
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs7077888_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,9,14610.52,864.47,843.08,845.84,895.66,843.21,843.4,842.01,884.46,849.35
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs9175040_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,10,14208.5,984.62,956.48,945.9,1029.75,951.6,1009.94,968.79,954.59,964.55
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs917504_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,1,14443.05,334.91,294.69,281.37,275.79,299.89,326.33,302.97,317.75,289.73
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,2,13511.25,418.1,364.07,359.3,359.97,355.2,383.23,360.08,367.96,361.36
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,3,14465.59,477.53,426.58,439.94,440.03,436.56,499.87,466.04,424.91,429.85
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,4,14029.94,534.71,507.41,515.09,508.07,510.23,514.28,500.75,515.0,505.17
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,5,14739.49,647.14,721.49,812.85,675.09,594.25,601.78,599.79,1311.17,600.69
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,6,13980.83,698.81,868.8,662.87,678.85,658.06,667.09,673.99,658.66,673.47
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs6422528_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,7,14579.94,773.3,752.11,735.45,759.74,731.21,741.71,723.86,801.92,729.51
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,8,14539.68,895.57,804.46,804.32,807.98,802.47,793.78,806.19,865.58,798.32
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs8257536_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,9,14727.66,967.07,897.94,956.49,893.49,908.46,916.45,887.44,935.66,895.52
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs10485760_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,10,14109.35,1081.36,1018.76,1007.08,1017.38,1017.48,1002.8,1030.86,1045.35,1001.23
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,1,14016.65,375.16,319.58,344.21,328.31,324.16,310.81,326.0,326.31,337.82
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,2,13548.25,454.46,396.49,408.32,406.35,410.28,398.71,417.93,406.64,405.21
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,3,14542.2,530.03,469.29,483.85,478.85,483.24,485.2,496.19,516.87,473.18
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs4194304_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,4,14287.23,590.34,561.64,575.94,575.57,556.51,549.34,560.48,577.92,564.25
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,5,14370.57,691.99,624.65,624.8,645.14,643.71,616.89,646.74,639.86,626.17
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,6,13899.37,764.11,717.19,728.43,733.36,758.03,742.95,714.79,725.55,744.69
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,7,15822.68,825.8,779.18,796.73,839.82,1168.91,795.2,785.51,860.85,1150.1
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs8388608_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,8,14442.84,872.69,860.87,851.55,864.98,860.05,854.54,865.0,865.55,834.75
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/gdrdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs9437184_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,9,14984.3,939.48,933.28,930.87,915.76,939.43,935.29,949.52,918.15,980.02
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,10,14389.52,802.34,784.09,790.19,790.75,792.25,788.23,780.54,791.04,787.46
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs262144_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,1,13277.24,128.56,108.84,108.83,111.18,109.57,109.88,119.84,112.11,113.44
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,2,13867.81,204.12,185.9,184.56,195.35,192.24,190.84,192.64,184.58,184.74
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,3,14332.66,285.35,261.43,258.1,263.54,267.06,270.57,268.57,266.87,261.33
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,4,14129.44,355.02,333.47,344.27,335.28,341.19,337.19,333.89,340.7,346.73
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,5,13705.95,440.11,422.48,420.79,424.15,423.79,409.43,412.77,418.88,417.08
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,6,14243.48,506.05,486.03,491.76,488.14,490.91,488.68,487.47,494.44,510.76
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,7,13752.64,561.98,555.5,558.04,564.08,558.78,564.13,554.48,567.91,560.48
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,8,14243.26,642.03,628.38,635.09,640.23,674.72,637.63,633.54,632.53,665.69
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,2,rdma,9,13933.25,714.51,705.74,705.7,714.24,713.35,720.8,717.31,715.98,719.85
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,10,14516.18,832.0,830.88,824.49,828.72,819.33,809.82,822.52,815.16,806.8
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs393216_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,1,13856.2,163.5,153.65,160.78,146.03,142.25,149.66,158.5,155.28,158.58
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,2,13944.55,245.62,232.85,296.21,234.76,225.54,302.73,282.98,242.54,234.82
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1179648_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,3,13667.65,437.48,435.38,368.92,328.22,345.2,416.81,311.53,324.69,315.46
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,4,14028.86,438.92,379.63,390.03,379.9,384.23,385.5,449.2,379.86,460.18
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs1966080_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,5,13979.98,495.28,454.72,455.62,487.88,449.49,452.49,484.23,445.04,446.67
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,6,14349.01,540.48,529.75,527.61,522.04,510.32,529.66,519.29,505.97,519.61
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,7,13874.47,614.44,686.13,660.54,604.21,594.09,615.54,595.68,607.85,597.58
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,8,14473.84,674.07,662.63,678.55,658.02,661.15,668.58,660.5,660.93,678.75
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs3538944_x4mtu1500_x8mtu9000.log,1500,9000,3,rdma,9,14151.7,797.11,749.98,752.07,735.58,738.73,765.89,753.66,747.97,743.7
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,10,14932.16,880.12,1066.45,856.83,883.96,1058.43,921.7,857.85,862.11,1056.02
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,1,13734.1,209.85,192.06,190.22,174.32,189.04,383.49,188.35,217.46,184.87
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,2,14412.29,289.61,270.25,269.32,260.6,277.3,265.01,256.93,259.34,321.9
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,3,13754.63,365.8,380.98,547.18,345.3,363.73,345.57,345.92,368.35,347.61
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,4,14314.72,438.95,425.05,433.66,407.61,422.07,619.56,456.76,428.98,400.33
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,5,14529.17,534.9,491.14,498.38,697.94,563.68,499.5,487.43,534.04,494.71
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,6,15092.69,585.57,566.46,557.83,583.93,570.08,591.64,573.67,562.87,554.08
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,7,14284.76,719.84,630.4,629.97,635.62,646.64,633.67,627.18,640.94,638.65
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs4194304_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,8,14569.28,736.5,714.3,719.08,732.45,706.1,791.82,713.74,729.83,705.21
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,4,rdma,9,14131.99,869.43,787.12,778.72,774.84,805.33,782.48,800.65,781.71,788.47
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs6553600_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,10,14822.78,894.14,884.66,949.63,873.78,894.42,891.43,1073.93,888.76,893.94
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs655360_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,1,13539.14,288.89,260.91,258.3,205.07,257.29,398.55,399.53,403.32,268.35
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,2,15088.61,306.0,285.04,375.73,288.13,286.1,396.51,359.91,297.77,290.56
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1966080_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,3,13860.35,372.89,365.82,433.28,414.64,564.53,589.74,361.41,365.22,367.44
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,4,14422.72,457.84,428.96,428.06,455.72,423.38,440.93,456.92,701.03,438.82
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3276800_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,5,14276.28,539.07,710.32,504.86,515.65,500.71,504.68,560.34,516.58,517.29
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,6,14566.44,595.97,585.53,570.52,573.9,586.43,789.85,587.8,584.55,570.66
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,7,14734.6,685.45,654.49,650.49,650.21,652.62,698.13,649.4,660.59,655.85
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,8,14643.83,818.37,718.5,714.73,806.91,788.02,731.47,777.86,716.88,719.99
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs5898240_x4mtu1500_x8mtu9000.log,1500,9000,5,rdma,9,14747.74,824.12,802.72,818.52,1007.29,1015.02,806.93,829.96,1020.22,818.1
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs7864320_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,10,14757.1,942.56,914.03,919.22,920.77,906.6,911.29,923.53,923.81,915.37
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,1,13831.79,324.98,313.95,335.0,255.58,249.06,241.58,250.0,243.62,249.02
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,2,14636.05,340.88,329.37,325.66,325.92,319.5,325.54,317.87,320.67,308.22
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,3,14402.67,425.34,394.98,411.65,387.08,420.51,404.5,402.8,386.93,377.87
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,4,14713.47,525.11,467.54,671.65,735.51,471.81,467.2,466.15,678.97,669.38
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,5,14308.24,778.29,526.01,541.17,529.81,563.25,541.11,535.95,540.26,538.15
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,6,14912.42,643.61,623.25,1099.8,616.08,619.39,621.16,618.05,611.71,618.89
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,7,14135.42,730.54,706.77,708.23,700.12,706.41,703.28,700.11,702.1,694.5
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,8,14678.03,794.93,757.76,767.45,766.62,776.8,771.04,771.53,766.58,766.49
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs7077888_x4mtu1500_x8mtu9000.log,1500,9000,6,rdma,9,14353.32,860.92,838.22,833.4,844.6,837.41,834.28,839.99,833.24,837.83
