test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.056667,0.11,0.23,0.44,0.91,1.83,3.64,7.15,14.53,29.06,37.24,44.75,43.81,43.28,47.89,58.75,64.49,69.17,70.43,72.0,72.9,73.02,73.11
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.039533,0.11,0.22,0.26,0.54,1.05,2.16,4.13,8.42,28.55,37.78,44.12,43.96,43.26,49.62,59.55,65.39,69.41,70.78,67.24,72.57,72.91,73.0
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.0604,0.12,0.23,0.46,0.97,1.95,3.85,7.39,15.54,31.12,53.65,75.17,92.52,106.07,109.91,109.89,110.0,110.05,110.07,109.78,109.96,109.81,109.97
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.034241,0.068746,0.14,0.27,0.54,1.08,2.22,3.99,8.84,17.83,35.52,74.4,96.2,105.04,108.02,108.72,109.05,109.13,109.16,109.01,109.06,109.18,109.17
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.033881,0.066269,0.13,0.27,0.53,1.07,2.12,4.31,8.68,17.41,33.92,50.72,51.66,47.82,50.42,32.75,77.97,85.48,89.4,92.27,93.01,93.95,94.44
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.033905,0.066131,0.14,0.27,0.55,1.09,2.24,4.31,8.9,17.0,34.7,50.21,50.96,48.24,50.44,66.54,80.14,87.68,91.77,93.76,88.85,94.24,94.05
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.058454,0.12,0.24,0.45,0.95,1.9,3.78,7.18,13.54,23.23,35.22,44.78,54.27,59.71,65.04,79.72,95.69,105.78,111.86,115.34,117.04,117.64,118.23
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.03296,0.063803,0.13,0.26,0.53,1.02,2.14,4.19,8.57,16.84,33.39,46.63,55.66,58.57,97.52,77.38,87.37,93.9,96.7,98.62,99.41,99.89,100.22
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.032731,0.060131,0.13,0.26,0.52,1.02,2.09,4.06,8.21,16.64,27.91,30.97,31.86,30.26,43.95,54.02,60.13,63.98,65.61,67.29,67.8,67.98,68.19
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,2,3,avg,0.054945,0.11,0.23,0.45,0.93,1.77,3.49,6.77,12.81,20.05,28.04,35.63,38.2,35.11,45.04,54.81,60.65,64.29,67.74,68.66,69.45,69.92,69.96
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,3,0,avg,0.058405,0.12,0.24,0.48,0.95,1.9,3.61,7.31,14.06,23.59,35.39,45.33,55.11,59.98,65.61,77.42,97.41,106.23,112.49,115.24,116.98,117.85,118.17
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,3,1,avg,0.033525,0.064704,0.13,0.27,0.53,1.07,2.09,4.18,8.57,16.64,34.01,46.21,54.07,58.7,60.5,77.47,88.25,93.82,96.69,98.69,99.28,99.79,100.21
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,3,2,avg,0.03389,0.067204,0.13,0.27,0.53,1.06,2.16,4.24,8.63,16.6,28.37,35.65,39.12,34.98,42.89,54.15,60.03,65.64,68.22,69.07,69.58,69.85,70.28
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,3,3,avg,0.033183,0.067134,0.13,0.27,0.55,1.07,2.16,4.24,8.64,16.89,27.83,30.59,32.01,29.77,42.58,53.28,59.74,63.5,65.94,67.16,67.07,68.18,68.17
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.031876,0.066353,0.13,0.27,0.54,1.07,2.13,4.27,8.52,17.05,34.09,69.0,126.94,140.53,155.9,167.82,168.03,168.53,167.85,168.32,168.35,168.41,167.97
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.030445,0.064981,0.13,0.26,0.52,1.05,2.09,4.14,8.31,16.72,33.6,68.32,106.01,108.81,108.94,109.81,108.46,110.19,109.24,109.55,109.43,109.82,110.07
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.031755,0.067565,0.13,0.27,0.54,1.07,2.15,4.27,8.53,17.29,33.96,44.82,44.07,48.57,59.84,67.03,69.91,71.34,72.44,73.22,73.5,74.25,74.54
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.033794,0.066798,0.13,0.27,0.54,1.08,2.17,4.29,8.82,17.32,34.13,44.47,44.02,48.48,60.38,66.48,69.85,72.36,73.53,73.45,73.54,74.44,74.03
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.033818,0.067513,0.14,0.27,0.54,1.09,2.16,4.35,8.65,17.46,35.05,71.08,107.47,109.4,109.86,109.96,110.04,110.05,110.06,110.06,109.78,110.01,109.94
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.058602,0.12,0.25,0.48,0.96,1.94,3.84,7.87,15.42,31.29,64.97,100.16,106.34,107.64,108.62,109.36,109.49,109.49,109.42,109.46,109.53,109.58,109.52
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.033224,0.066977,0.22,0.47,0.93,1.92,3.67,7.62,14.95,17.41,36.02,50.21,47.47,53.2,73.57,86.6,93.06,99.58,97.87,102.97,103.9,104.14,104.59
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.033602,0.06764,0.13,0.27,0.54,1.08,2.17,4.33,8.58,17.33,35.0,49.67,47.99,51.87,68.99,83.92,93.23,94.84,101.79,102.74,103.92,103.91,104.5
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.054099,0.11,0.22,0.45,0.89,1.76,3.51,7.14,13.97,27.09,55.01,63.11,63.0,62.7,84.76,97.84,110.04,112.81,117.99,120.48,122.02,124.29,126.76
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.032566,0.064501,0.13,0.26,0.49,1.04,2.08,4.1,8.16,16.35,33.34,60.91,61.23,61.59,75.26,85.74,95.35,96.61,100.97,100.62,106.82,100.94,102.09
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.032339,0.064501,0.13,0.26,0.52,1.04,2.05,4.1,8.26,16.3,32.32,33.56,33.18,41.0,53.85,60.0,64.56,65.51,67.11,68.05,68.18,68.39,68.04
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,2,3,avg,0.033701,0.066919,0.14,0.27,0.54,1.08,2.11,4.3,8.61,17.13,31.6,41.49,37.66,45.14,54.28,62.77,66.7,68.48,70.2,70.46,71.24,71.96,72.04
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,3,0,avg,0.032952,0.066929,0.13,0.27,0.53,1.07,2.13,4.26,8.5,17.14,33.9,62.27,63.0,66.3,84.15,98.31,109.71,116.16,121.24,123.07,129.79,122.28,126.29
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,3,1,avg,0.03268,0.065353,0.13,0.26,0.54,1.09,2.19,4.35,8.73,17.34,34.97,61.67,61.02,64.75,77.56,87.93,94.37,97.41,99.32,100.54,102.82,102.65,102.64
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,3,2,avg,0.053418,0.12,0.24,0.47,0.94,1.91,3.68,7.43,14.9,28.63,42.02,41.57,36.99,42.99,55.2,62.5,66.72,68.4,71.67,71.02,70.27,72.19,72.31
ib_read_bw,9000,2,mocr4pcc02u32,mocr4pcc02u31,3,3,avg,0.056149,0.11,0.23,0.47,0.92,1.8,3.72,7.43,14.36,29.18,33.57,33.71,31.34,43.28,54.12,60.39,63.59,66.18,67.25,68.01,68.26,68.31,68.54
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.033316,0.067089,0.14,0.27,0.54,1.08,2.48,4.34,8.68,17.4,34.75,69.75,136.96,164.67,166.92,167.32,169.2,167.08,168.12,167.59,167.67,165.25,147.05
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.032477,0.06742,0.13,0.27,0.54,1.08,2.15,4.36,8.82,17.42,35.13,71.76,108.31,108.55,109.56,107.18,108.75,110.52,108.36,108.84,108.66,108.89,107.77
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.031131,0.06485,0.13,0.26,0.52,1.04,2.08,4.14,8.31,27.62,46.61,44.38,22.36,58.87,67.05,69.53,70.42,72.08,72.81,73.64,75.97,74.63,73.9
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.033065,0.067675,0.13,0.27,0.54,1.08,2.16,4.35,8.6,17.22,34.43,41.49,21.94,61.5,66.49,68.43,70.65,75.1,73.52,73.69,73.51,73.62,73.45
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.034453,0.070182,0.14,0.28,0.54,1.12,2.23,4.52,8.94,18.15,36.2,73.53,108.98,101.53,109.99,109.02,110.05,110.06,110.06,110.06,109.89,110.03,109.65
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.060547,0.12,0.25,0.5,1.0,1.99,3.99,7.92,16.11,32.15,65.22,105.73,107.59,108.32,109.32,109.46,109.48,109.53,109.57,109.47,109.57,109.53,109.54
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.034572,0.069893,0.14,0.28,0.56,1.11,2.23,4.42,8.91,18.01,35.92,49.0,54.44,71.15,84.65,93.39,99.02,101.65,102.83,104.19,104.41,104.53,104.81
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.033445,0.06697,0.14,0.27,0.55,1.07,2.13,4.29,8.66,18.01,36.02,50.04,54.6,71.97,85.7,92.92,99.27,102.03,103.68,104.56,104.71,104.51,104.71
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.03257,0.11,0.23,0.46,0.91,1.82,3.65,7.31,14.43,17.24,34.68,66.39,68.35,82.96,97.67,106.12,112.63,115.91,119.23,117.9,119.11,133.22,118.63
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.033561,0.068323,0.14,0.27,0.54,1.08,2.17,4.36,8.65,17.39,35.13,65.96,63.03,77.76,87.66,92.21,96.48,100.23,107.0,99.48,101.2,103.86,102.37
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.032197,0.064753,0.13,0.26,0.52,1.03,2.1,4.15,8.33,16.63,32.68,32.24,41.74,54.6,60.95,64.42,65.88,67.78,68.22,68.52,68.74,68.83,68.73
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,2,3,avg,0.05241,0.12,0.24,0.48,0.96,1.92,3.82,7.64,15.12,30.32,44.74,39.26,43.51,56.11,64.66,66.04,68.25,68.4,69.31,69.81,69.62,69.76,69.56
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,3,0,avg,0.054997,0.11,0.22,0.45,0.89,1.78,3.58,7.18,14.33,28.44,56.07,67.02,68.0,82.44,100.73,108.04,113.8,128.86,117.28,118.62,119.62,118.6,118.01
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,3,1,avg,0.034035,0.068497,0.14,0.27,0.54,1.0,2.16,4.37,8.72,17.36,34.8,65.65,66.6,75.91,87.39,96.41,97.53,98.9,98.17,99.68,102.15,100.68,109.39
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,3,2,avg,0.032326,0.064991,0.13,0.26,0.52,1.04,2.08,4.16,8.25,16.61,32.83,36.59,43.41,55.96,61.62,66.94,67.73,69.31,69.41,69.49,69.77,70.37,70.12
ib_read_bw,9000,4,mocr4pcc02u32,mocr4pcc02u31,3,3,avg,0.032626,0.065143,0.13,0.26,0.52,1.05,2.11,4.2,8.33,16.62,31.51,33.64,42.45,52.67,60.4,64.42,66.68,67.81,68.49,68.53,69.22,68.8,68.8
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.032461,0.067103,0.13,0.27,0.54,1.07,2.13,4.26,8.51,17.1,34.33,69.09,136.06,165.32,166.54,165.26,166.36,166.8,166.98,166.9,167.84,146.94,146.92
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.032465,0.067124,0.13,0.27,0.54,1.08,2.16,4.3,8.33,17.21,34.61,70.49,108.72,112.64,110.84,113.0,113.49,113.87,112.8,110.22,109.54,109.91,111.09
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.03277,0.066707,0.13,0.27,0.54,1.07,2.13,4.3,8.62,17.18,31.58,48.44,57.97,65.02,68.77,70.89,75.58,72.76,76.0,76.63,76.61,75.65,75.69
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.059826,0.12,0.25,0.49,0.99,1.96,3.91,7.86,15.64,31.45,42.27,26.99,58.62,67.95,68.95,74.79,75.45,72.73,72.86,76.55,73.22,76.27,75.55
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.063735,0.13,0.25,0.52,1.05,1.96,4.15,8.36,16.97,34.02,69.4,109.34,109.84,109.81,109.93,110.0,109.74,109.98,110.04,110.02,109.96,109.96,110.05
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.034694,0.070239,0.14,0.28,0.56,1.13,2.24,4.49,9.04,18.13,36.73,75.21,107.89,108.76,109.35,109.45,109.43,109.59,109.52,109.55,109.54,109.58,109.57
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.064321,0.13,0.26,0.53,1.05,2.11,4.18,8.37,16.99,34.12,51.34,28.21,67.59,85.73,94.74,100.03,102.34,103.42,104.39,105.1,104.83,105.23,105.09
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.034815,0.070843,0.14,0.28,0.56,1.12,2.26,4.54,9.12,18.17,33.5,51.96,69.89,81.94,93.54,99.79,99.63,103.77,104.42,105.04,105.07,105.03,104.86
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.030837,0.066235,0.13,0.27,0.53,1.06,2.12,4.21,8.48,16.92,33.78,67.19,82.73,97.36,107.08,113.19,117.38,117.15,118.11,118.1,118.71,117.86,127.72
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.056233,0.12,0.23,0.47,0.94,1.87,3.75,7.51,15.11,30.33,61.04,68.24,77.33,87.11,103.12,107.4,98.18,97.83,98.57,98.47,98.48,111.84,97.8
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.056652,0.12,0.24,0.47,0.94,1.89,3.79,7.51,15.05,29.87,32.27,45.16,53.88,59.69,64.19,67.17,68.25,68.26,69.26,68.88,68.91,69.48,69.44
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,2,3,avg,0.033122,0.06782,0.14,0.27,0.55,1.09,2.17,4.34,8.32,16.28,20.24,45.93,54.53,61.75,66.52,71.84,69.04,73.61,69.33,69.38,69.52,74.39,68.58
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,3,0,avg,0.057,0.12,0.23,0.47,0.93,1.86,3.74,7.45,14.9,28.76,58.96,68.98,80.2,95.59,107.07,112.1,117.6,131.35,121.99,133.74,118.39,118.58,127.73
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,3,1,avg,0.033301,0.067477,0.13,0.27,0.54,1.06,2.16,4.32,8.61,17.27,34.85,67.13,78.66,92.09,102.87,96.21,96.42,110.96,97.59,97.98,98.62,104.95,110.1
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,3,2,avg,0.059094,0.12,0.24,0.48,0.8,1.93,3.82,7.68,15.35,30.46,43.62,46.3,55.74,66.93,65.92,67.91,68.4,69.17,69.1,69.65,74.23,74.4,74.64
ib_read_bw,9000,8,mocr4pcc02u32,mocr4pcc02u31,3,3,avg,0.059829,0.12,0.26,0.49,0.98,1.9,3.9,7.77,15.37,30.58,31.29,45.46,52.69,60.0,64.02,66.46,68.32,68.96,68.87,69.43,69.53,68.67,68.46
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.03382,0.06589,0.13,0.26,0.53,1.03,2.1,4.2,8.39,16.77,33.68,67.44,134.47,165.81,166.96,166.73,167.46,166.96,166.92,154.0,146.56,146.92,146.86
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.055864,0.12,0.25,0.5,1.0,2.0,3.96,8.08,16.38,16.5,35.62,72.34,109.28,113.74,112.58,112.75,113.06,113.3,113.38,113.37,112.96,112.32,112.31
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.032505,0.0673,0.14,0.27,0.54,1.08,2.15,4.3,8.59,17.18,35.31,58.87,66.94,71.93,74.52,75.78,76.28,76.33,76.47,76.54,76.4,76.6,76.58
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.056692,0.12,0.24,0.47,0.94,1.87,3.76,7.46,14.94,28.6,46.01,58.77,64.92,71.21,74.55,75.63,75.98,76.31,76.59,76.81,76.51,76.58,76.68
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.034082,0.07032,0.14,0.28,0.53,1.13,2.24,4.49,10.34,18.01,36.32,74.16,109.69,109.87,109.9,109.89,110.06,109.83,110.03,109.95,109.99,110.06,110.05
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.034436,0.071304,0.14,0.29,0.57,1.12,2.25,4.59,9.18,18.32,37.21,76.6,108.49,109.14,109.35,109.37,109.5,109.56,109.58,109.52,109.57,109.57,109.57
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.059416,0.12,0.25,0.49,0.98,1.95,3.9,7.84,15.66,30.16,54.67,73.85,85.51,94.2,99.36,102.1,103.89,104.24,105.12,105.2,105.24,104.96,105.14
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.062596,0.13,0.26,0.52,0.99,2.06,4.12,8.24,16.56,32.57,54.77,71.29,86.3,95.46,99.99,102.66,103.79,104.78,104.8,105.1,105.18,105.11,105.1
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.032658,0.066665,0.13,0.27,0.53,1.07,2.11,4.23,8.5,16.81,34.04,68.55,96.42,106.97,124.63,120.39,121.57,120.26,133.11,121.5,120.78,125.0,125.7
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.034072,0.12,0.24,0.47,0.95,1.89,3.81,7.65,15.41,17.44,35.83,70.14,94.64,76.3,106.13,109.76,110.99,111.59,112.31,111.81,111.54,110.15,110.0
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.032782,0.06694,0.13,0.27,0.54,1.07,2.14,4.3,8.59,17.2,35.14,54.31,60.99,63.99,66.31,68.36,68.81,69.22,69.41,69.4,69.43,69.46,69.45
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,2,3,avg,0.033578,0.068451,0.14,0.28,0.55,1.1,2.2,4.32,8.67,17.42,35.56,58.79,64.93,69.71,72.3,73.16,73.4,74.35,74.24,74.26,74.57,74.62,74.61
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,3,0,avg,0.032144,0.065901,0.13,0.26,0.53,1.04,2.1,4.18,8.37,16.79,33.41,69.09,96.75,113.58,124.44,129.97,117.69,118.66,132.98,132.93,131.11,123.44,125.36
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,3,1,avg,0.0334,0.068732,0.14,0.28,0.55,1.09,2.2,4.42,8.76,17.62,36.11,69.78,93.58,101.51,106.29,109.93,110.78,111.31,112.12,112.14,111.53,109.74,110.06
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,3,2,avg,0.032455,0.066239,0.13,0.27,0.54,1.06,3.83,7.64,15.29,17.4,35.39,56.78,65.51,69.81,71.88,73.29,73.85,74.3,74.29,74.66,74.39,74.61,74.6
ib_read_bw,9000,16,mocr4pcc02u32,mocr4pcc02u31,3,3,avg,0.056199,0.12,0.23,0.47,0.94,1.87,3.77,4.36,8.73,29.48,23.4,52.89,59.37,65.31,67.3,68.21,68.83,69.2,69.24,69.4,69.42,69.45,69.45
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,0,0,avg,0.033031,0.067751,0.14,0.27,0.54,1.09,2.18,4.37,8.71,17.51,34.94,70.24,140.4,165.54,167.75,167.73,168.36,167.44,155.54,147.85,147.84,147.8,147.82
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,0,1,avg,0.032288,0.066119,0.13,0.26,0.52,1.07,2.11,4.26,8.48,16.96,34.34,69.32,110.6,110.44,110.98,111.11,111.52,111.41,111.3,110.0,108.42,108.54,108.72
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,0,2,avg,0.036269,0.06818,0.14,0.27,0.54,1.24,2.16,4.32,14.16,30.79,45.53,65.22,69.68,71.69,73.75,74.91,75.19,75.12,75.09,74.92,74.63,74.71,74.59
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,0,3,avg,0.056127,0.12,0.23,0.47,0.94,1.88,3.74,7.49,14.95,29.68,55.69,66.24,69.79,72.1,73.87,74.66,75.25,74.65,74.8,74.93,74.52,74.44,74.61
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,1,0,avg,0.059407,0.12,0.25,0.5,0.97,1.99,3.98,7.97,15.99,32.34,66.16,109.8,109.26,109.76,110.02,109.99,110.05,109.96,110.01,109.98,110.06,110.05,110.04
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,1,1,avg,0.060506,0.13,0.25,0.51,0.99,2.04,4.06,8.18,16.37,33.43,69.11,107.44,108.33,108.9,109.1,109.41,109.49,109.42,109.45,109.36,109.37,109.37,109.37
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,1,2,avg,0.059277,0.12,0.25,0.5,0.99,1.99,3.98,7.96,16.03,31.87,61.29,83.7,92.46,96.1,99.14,102.04,102.95,103.56,103.38,103.68,102.86,103.09,103.02
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,1,3,avg,0.033864,0.069882,0.14,0.28,0.55,1.12,2.23,4.48,8.96,17.98,39.22,80.96,90.64,96.71,99.67,101.24,103.06,102.94,103.46,103.65,103.17,102.86,103.04
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,2,0,avg,0.032202,0.066759,0.13,0.27,0.54,1.08,2.17,4.31,8.66,17.34,34.58,75.13,109.17,116.02,121.9,125.7,127.59,129.2,127.36,125.72,123.67,123.54,123.68
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,2,1,avg,0.060684,0.13,0.26,0.51,1.02,2.05,4.09,8.33,16.7,33.28,59.47,87.08,94.21,98.89,103.71,105.31,107.12,107.23,107.14,106.62,104.69,104.52,104.49
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,2,2,avg,0.055722,0.12,0.23,0.46,0.91,1.86,3.69,7.4,14.76,29.64,51.35,59.55,63.88,66.2,68.12,68.72,68.93,69.16,68.93,68.98,68.83,68.96,68.9
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,2,3,avg,0.05732,0.12,0.24,0.47,0.94,1.89,3.75,7.54,15.06,29.67,44.67,62.98,66.57,68.86,71.4,72.44,72.88,73.77,73.96,73.21,72.53,72.55,72.91
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,3,0,avg,0.055483,0.12,0.23,0.47,0.93,1.87,3.72,7.45,14.9,29.73,58.79,100.09,108.59,116.73,123.3,125.81,127.84,129.08,127.19,126.64,123.58,123.48,123.34
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,3,1,avg,0.032199,0.066361,0.13,0.27,0.53,1.06,2.13,4.27,8.52,17.11,35.83,71.22,94.6,97.36,103.51,105.11,106.63,106.2,106.74,105.52,104.61,104.76,104.7
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,3,2,avg,0.032366,0.066941,0.13,0.27,0.53,1.07,2.13,4.27,8.58,17.15,36.8,63.67,66.92,69.07,71.47,72.46,73.46,73.27,73.71,73.54,73.01,72.63,72.68
ib_read_bw,9000,32,mocr4pcc02u32,mocr4pcc02u31,3,3,avg,0.032679,0.067251,0.13,0.27,0.54,1.07,2.14,4.28,8.58,17.7,36.97,59.95,63.58,66.32,68.11,68.67,69.06,69.02,68.96,68.83,68.86,68.86,68.86
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,0,peak,0.032114,0.065277,0.13,0.26,0.52,1.02,2.08,4.1,8.39,16.5,32.37,66.06,111.37,129.8,147.05,155.54,161.97,159.65,162.46,162.47,162.07,162.38,162.12
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,1,peak,0.034549,0.068571,0.13,0.26,0.53,1.09,2.13,4.29,8.47,17.07,35.21,70.49,96.44,107.67,109.17,109.45,109.37,109.54,109.53,109.56,109.49,109.5,109.51
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,2,peak,0.058537,0.11,0.23,0.46,0.92,1.84,3.66,7.38,14.63,29.26,37.81,44.79,43.82,43.28,64.67,68.94,69.41,70.97,70.5,72.0,72.9,73.02,73.11
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,0,3,peak,0.055988,0.11,0.22,0.27,0.55,1.05,2.18,4.36,8.46,30.26,37.89,44.33,43.98,43.26,67.14,69.89,70.78,71.11,70.78,70.87,72.57,72.91,73.02
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,0,peak,0.062392,0.12,0.24,0.49,0.98,1.96,3.89,7.63,15.62,32.17,53.89,75.39,92.62,106.31,109.92,109.89,110.01,110.05,110.07,109.99,110.06,109.82,110.04
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,1,peak,0.035363,0.070727,0.14,0.27,0.56,1.12,2.26,4.53,8.86,18.14,35.62,74.93,96.31,105.21,108.02,108.72,109.05,109.13,109.16,109.14,109.1,109.19,109.18
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,2,peak,0.034384,0.068182,0.13,0.27,0.54,1.09,2.19,4.33,8.74,17.5,34.23,50.78,51.67,47.84,70.65,89.09,89.39,89.73,90.88,92.27,93.01,93.95,94.45
ib_read_bw,9000,1,mocr4pcc02u32,mocr4pcc02u31,1,3,peak,0.034884,0.067479,0.14,0.28,0.56,1.1,2.26,4.47,8.95,17.93,34.78,50.26,51.08,48.26,69.19,85.71,92.63,93.22,93.13,93.76,91.05,94.24,94.17
